# FULL DATA LONG FORMAT FILE
# Generated from return table
# NOTE: total recruit calculations use ages 3-6. For last brood years of Bristol Bay stocks total recruits and age comp are incorrect. Need to fix/exclude.
System,River,ReturnYear,Total_Returns,Label,ReturnsByAgeClass,Age,FW_Winters,Mar_Winters,Euro,GR,BroodYear,RecruitsByAgeClass,MarineEntryYear,Total_Recruits,PercOfBrdYr,Total_Spawners_BroodYear,TotRecPerTotSpn,Total_EFS_BroodYear,PercEFS
Fraser River,Chilko,1967,1138362,AgeClass_0.1,0,2,0,1,0.1,2_1,1965,0,1966,158944,0,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1968,1873120,AgeClass_3.4,0,8,3,4,3.4,8_4,1960,0,1964,1053335,0,426607,2.4690991943404588,244864,57.4
Fraser River,Chilko,1968,1873120,AgeClass_1.5,0,7,1,5,1.5,7_2,1961,0,1963,69453,0,40315,1.7227582785563686,15038,37.3
Fraser River,Chilko,1968,1873120,AgeClass_2.4,0,7,2,4,2.4,7_3,1961,0,1964,69453,0,40315,1.7227582785563686,15038,37.3
Fraser River,Chilko,1968,1873120,AgeClass_3.3,0,7,3,3,3.3,7_4,1961,0,1965,69453,0,40315,1.7227582785563686,15038,37.3
Fraser River,Chilko,1968,1873120,AgeClass_0.5,0,6,0,5,0.5,6_1,1962,0,1963,985562,0,92467,10.658526825786497,42125,45.6
Fraser River,Chilko,1968,1873120,AgeClass_1.4,0,6,1,4,1.4,6_2,1962,0,1964,985562,0,92467,10.658526825786497,42125,45.6
Fraser River,Chilko,1968,1873120,AgeClass_2.3,18,6,2,3,2.3,6_3,1962,18,1965,985562,0,92467,10.658526825786497,42125,45.6
Fraser River,Chilko,1968,1873120,AgeClass_3.2,0,6,3,2,3.2,6_4,1962,0,1966,985562,0,92467,10.658526825786497,42125,45.6
Fraser River,Chilko,1968,1873120,AgeClass_0.4,0,5,0,4,0.4,5_1,1963,0,1964,1206303,0,1002252,1.2035925096682272,57207,5.7
Fraser River,Chilko,1968,1873120,AgeClass_1.3,4045,5,1,3,1.3,5_2,1963,4045,1965,1206303,0.34,1002252,1.2035925096682272,57207,5.7
Fraser River,Chilko,1968,1873120,AgeClass_2.2,47006,5,2,2,2.2,5_3,1963,47006,1966,1206303,3.9,1002252,1.2035925096682272,57207,5.7
Fraser River,Chilko,1968,1873120,AgeClass_3.1,0,5,3,1,3.1,5_4,1963,0,1967,1206303,0,1002252,1.2035925096682272,57207,5.7
Fraser River,Chilko,1968,1873120,AgeClass_0.3,0,4,0,3,0.3,4_1,1964,0,1965,2040082,0,238601,8.550182103176432,131590,55.2
Fraser River,Chilko,1968,1873120,AgeClass_1.2,1818921,4,1,2,1.2,4_2,1964,1818921,1966,2040082,89.16,238601,8.550182103176432,131590,55.2
Fraser River,Chilko,1968,1873120,AgeClass_2.1,1343,4,2,1,2.1,4_3,1964,1343,1967,2040082,0.07,238601,8.550182103176432,131590,55.2
Fraser River,Chilko,1968,1873120,AgeClass_0.2,0,3,0,2,0.2,3_1,1965,0,1966,158944,0,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1968,1873120,AgeClass_1.1,1787,3,1,1,1.1,3_2,1965,1787,1967,158944,1.12,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1968,1873120,AgeClass_0.1,0,2,0,1,0.1,2_1,1966,0,1967,889200,0,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1969,380200,AgeClass_3.4,0,8,3,4,3.4,8_4,1961,0,1965,69453,0,40315,1.7227582785563686,15038,37.3
Fraser River,Chilko,1969,380200,AgeClass_1.5,0,7,1,5,1.5,7_2,1962,0,1964,985562,0,92467,10.658526825786497,42125,45.6
Fraser River,Chilko,1969,380200,AgeClass_2.4,0,7,2,4,2.4,7_3,1962,0,1965,985562,0,92467,10.658526825786497,42125,45.6
Fraser River,Chilko,1969,380200,AgeClass_3.3,0,7,3,3,3.3,7_4,1962,0,1966,985562,0,92467,10.658526825786497,42125,45.6
Fraser River,Chilko,1969,380200,AgeClass_0.5,0,6,0,5,0.5,6_1,1963,0,1964,1206303,0,1002252,1.2035925096682272,57207,5.7
Fraser River,Chilko,1969,380200,AgeClass_1.4,0,6,1,4,1.4,6_2,1963,0,1965,1206303,0,1002252,1.2035925096682272,57207,5.7
Fraser River,Chilko,1969,380200,AgeClass_2.3,841,6,2,3,2.3,6_3,1963,841,1966,1206303,0.07,1002252,1.2035925096682272,57207,5.7
Fraser River,Chilko,1969,380200,AgeClass_3.2,0,6,3,2,3.2,6_4,1963,0,1967,1206303,0,1002252,1.2035925096682272,57207,5.7
Fraser River,Chilko,1969,380200,AgeClass_0.4,0,5,0,4,0.4,5_1,1964,0,1965,2040082,0,238601,8.550182103176432,131590,55.2
Fraser River,Chilko,1969,380200,AgeClass_1.3,55810,5,1,3,1.3,5_2,1964,55810,1966,2040082,2.74,238601,8.550182103176432,131590,55.2
Fraser River,Chilko,1969,380200,AgeClass_2.2,156756,5,2,2,2.2,5_3,1964,156756,1967,2040082,7.68,238601,8.550182103176432,131590,55.2
Fraser River,Chilko,1969,380200,AgeClass_3.1,0,5,3,1,3.1,5_4,1964,0,1968,2040082,0,238601,8.550182103176432,131590,55.2
Fraser River,Chilko,1969,380200,AgeClass_0.3,0,4,0,3,0.3,4_1,1965,0,1966,158944,0,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1969,380200,AgeClass_1.2,138555,4,1,2,1.2,4_2,1965,138555,1967,158944,87.17,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1969,380200,AgeClass_2.1,1782,4,2,1,2.1,4_3,1965,1782,1968,158944,1.12,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1969,380200,AgeClass_0.2,0,3,0,2,0.2,3_1,1966,0,1967,889200,0,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1969,380200,AgeClass_1.1,26456,3,1,1,1.1,3_2,1966,26456,1968,889200,2.98,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1969,380200,AgeClass_0.1,0,2,0,1,0.1,2_1,1967,0,1968,2004710,0,176337,11.368629385778368,90006,51
Fraser River,Chilko,1970,791502,AgeClass_3.4,0,8,3,4,3.4,8_4,1962,0,1966,985562,0,92467,10.658526825786497,42125,45.6
Fraser River,Chilko,1970,791502,AgeClass_1.5,0,7,1,5,1.5,7_2,1963,0,1965,1206303,0,1002252,1.2035925096682272,57207,5.7
Fraser River,Chilko,1970,791502,AgeClass_2.4,0,7,2,4,2.4,7_3,1963,0,1966,1206303,0,1002252,1.2035925096682272,57207,5.7
Fraser River,Chilko,1970,791502,AgeClass_3.3,0,7,3,3,3.3,7_4,1963,0,1967,1206303,0,1002252,1.2035925096682272,57207,5.7
Fraser River,Chilko,1970,791502,AgeClass_0.5,0,6,0,5,0.5,6_1,1964,0,1965,2040082,0,238601,8.550182103176432,131590,55.2
Fraser River,Chilko,1970,791502,AgeClass_1.4,0,6,1,4,1.4,6_2,1964,0,1966,2040082,0,238601,8.550182103176432,131590,55.2
Fraser River,Chilko,1970,791502,AgeClass_2.3,0,6,2,3,2.3,6_3,1964,0,1967,2040082,0,238601,8.550182103176432,131590,55.2
Fraser River,Chilko,1970,791502,AgeClass_3.2,0,6,3,2,3.2,6_4,1964,0,1968,2040082,0,238601,8.550182103176432,131590,55.2
Fraser River,Chilko,1970,791502,AgeClass_0.4,0,5,0,4,0.4,5_1,1965,0,1966,158944,0,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1970,791502,AgeClass_1.3,2360,5,1,3,1.3,5_2,1965,2360,1967,158944,1.48,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1970,791502,AgeClass_2.2,14460,5,2,2,2.2,5_3,1965,14460,1968,158944,9.1,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1970,791502,AgeClass_3.1,0,5,3,1,3.1,5_4,1965,0,1969,158944,0,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1970,791502,AgeClass_0.3,0,4,0,3,0.3,4_1,1966,0,1967,889200,0,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1970,791502,AgeClass_1.2,744469,4,1,2,1.2,4_2,1966,744469,1968,889200,83.72,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1970,791502,AgeClass_2.1,1479,4,2,1,2.1,4_3,1966,1479,1969,889200,0.17,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1970,791502,AgeClass_0.2,0,3,0,2,0.2,3_1,1967,0,1968,2004710,0,176337,11.368629385778368,90006,51
Fraser River,Chilko,1970,791502,AgeClass_1.1,28734,3,1,1,1.1,3_2,1967,28734,1969,2004710,1.43,176337,11.368629385778368,90006,51
Fraser River,Chilko,1970,791502,AgeClass_0.1,0,2,0,1,0.1,2_1,1968,0,1969,2476069,0,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1971,2102377,AgeClass_3.4,0,8,3,4,3.4,8_4,1963,0,1967,1206303,0,1002252,1.2035925096682272,57207,5.7
Fraser River,Chilko,1971,2102377,AgeClass_1.5,0,7,1,5,1.5,7_2,1964,0,1966,2040082,0,238601,8.550182103176432,131590,55.2
Fraser River,Chilko,1971,2102377,AgeClass_2.4,0,7,2,4,2.4,7_3,1964,0,1967,2040082,0,238601,8.550182103176432,131590,55.2
Fraser River,Chilko,1971,2102377,AgeClass_3.3,0,7,3,3,3.3,7_4,1964,0,1968,2040082,0,238601,8.550182103176432,131590,55.2
Fraser River,Chilko,1971,2102377,AgeClass_0.5,0,6,0,5,0.5,6_1,1965,0,1966,158944,0,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1971,2102377,AgeClass_1.4,0,6,1,4,1.4,6_2,1965,0,1967,158944,0,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1971,2102377,AgeClass_2.3,0,6,2,3,2.3,6_3,1965,0,1968,158944,0,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1971,2102377,AgeClass_3.2,0,6,3,2,3.2,6_4,1965,0,1969,158944,0,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1971,2102377,AgeClass_0.4,0,5,0,4,0.4,5_1,1966,0,1967,889200,0,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1971,2102377,AgeClass_1.3,27636,5,1,3,1.3,5_2,1966,27636,1968,889200,3.11,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1971,2102377,AgeClass_2.2,89160,5,2,2,2.2,5_3,1966,89160,1969,889200,10.03,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1971,2102377,AgeClass_3.1,0,5,3,1,3.1,5_4,1966,0,1970,889200,0,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1971,2102377,AgeClass_0.3,0,4,0,3,0.3,4_1,1967,0,1968,2004710,0,176337,11.368629385778368,90006,51
Fraser River,Chilko,1971,2102377,AgeClass_1.2,1933329,4,1,2,1.2,4_2,1967,1933329,1969,2004710,96.44,176337,11.368629385778368,90006,51
Fraser River,Chilko,1971,2102377,AgeClass_2.1,5300,4,2,1,2.1,4_3,1967,5300,1970,2004710,0.26,176337,11.368629385778368,90006,51
Fraser River,Chilko,1971,2102377,AgeClass_0.2,0,3,0,2,0.2,3_1,1968,0,1969,2476069,0,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1971,2102377,AgeClass_1.1,46952,3,1,1,1.1,3_2,1968,46952,1970,2476069,1.9,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1971,2102377,AgeClass_0.1,0,2,0,1,0.1,2_1,1969,0,1970,402359,0,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1972,2391956,AgeClass_3.4,0,8,3,4,3.4,8_4,1964,0,1968,2040082,0,238601,8.550182103176432,131590,55.2
Fraser River,Chilko,1972,2391956,AgeClass_1.5,0,7,1,5,1.5,7_2,1965,0,1967,158944,0,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1972,2391956,AgeClass_2.4,0,7,2,4,2.4,7_3,1965,0,1968,158944,0,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1972,2391956,AgeClass_3.3,0,7,3,3,3.3,7_4,1965,0,1969,158944,0,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1972,2391956,AgeClass_0.5,0,6,0,5,0.5,6_1,1966,0,1967,889200,0,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1972,2391956,AgeClass_1.4,0,6,1,4,1.4,6_2,1966,0,1968,889200,0,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1972,2391956,AgeClass_2.3,0,6,2,3,2.3,6_3,1966,0,1969,889200,0,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1972,2391956,AgeClass_3.2,0,6,3,2,3.2,6_4,1966,0,1970,889200,0,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1972,2391956,AgeClass_0.4,0,5,0,4,0.4,5_1,1967,0,1968,2004710,0,176337,11.368629385778368,90006,51
Fraser River,Chilko,1972,2391956,AgeClass_1.3,23351,5,1,3,1.3,5_2,1967,23351,1969,2004710,1.16,176337,11.368629385778368,90006,51
Fraser River,Chilko,1972,2391956,AgeClass_2.2,13996,5,2,2,2.2,5_3,1967,13996,1970,2004710,0.7,176337,11.368629385778368,90006,51
Fraser River,Chilko,1972,2391956,AgeClass_3.1,0,5,3,1,3.1,5_4,1967,0,1971,2004710,0,176337,11.368629385778368,90006,51
Fraser River,Chilko,1972,2391956,AgeClass_0.3,0,4,0,3,0.3,4_1,1968,0,1969,2476069,0,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1972,2391956,AgeClass_1.2,2349375,4,1,2,1.2,4_2,1968,2349375,1970,2476069,94.88,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1972,2391956,AgeClass_2.1,1108,4,2,1,2.1,4_3,1968,1108,1971,2476069,0.04,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1972,2391956,AgeClass_0.2,0,3,0,2,0.2,3_1,1969,0,1970,402359,0,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1972,2391956,AgeClass_1.1,4126,3,1,1,1.1,3_2,1969,4126,1971,402359,1.03,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1972,2391956,AgeClass_0.1,0,2,0,1,0.1,2_1,1970,0,1971,694456,0,145049,4.787733800301967,50923,35.1
Fraser River,Chilko,1973,464529,AgeClass_3.4,0,8,3,4,3.4,8_4,1965,0,1969,158944,0,39902,3.983359230113779,20813,52.2
Fraser River,Chilko,1973,464529,AgeClass_1.5,0,7,1,5,1.5,7_2,1966,0,1968,889200,0,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1973,464529,AgeClass_2.4,0,7,2,4,2.4,7_3,1966,0,1969,889200,0,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1973,464529,AgeClass_3.3,0,7,3,3,3.3,7_4,1966,0,1970,889200,0,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1973,464529,AgeClass_0.5,0,6,0,5,0.5,6_1,1967,0,1968,2004710,0,176337,11.368629385778368,90006,51
Fraser River,Chilko,1973,464529,AgeClass_1.4,0,6,1,4,1.4,6_2,1967,0,1969,2004710,0,176337,11.368629385778368,90006,51
Fraser River,Chilko,1973,464529,AgeClass_2.3,0,6,2,3,2.3,6_3,1967,0,1970,2004710,0,176337,11.368629385778368,90006,51
Fraser River,Chilko,1973,464529,AgeClass_3.2,0,6,3,2,3.2,6_4,1967,0,1971,2004710,0,176337,11.368629385778368,90006,51
Fraser River,Chilko,1973,464529,AgeClass_0.4,0,5,0,4,0.4,5_1,1968,0,1969,2476069,0,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1973,464529,AgeClass_1.3,21925,5,1,3,1.3,5_2,1968,21925,1970,2476069,0.89,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1973,464529,AgeClass_2.2,55581,5,2,2,2.2,5_3,1968,55581,1971,2476069,2.24,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1973,464529,AgeClass_3.1,0,5,3,1,3.1,5_4,1968,0,1972,2476069,0,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1973,464529,AgeClass_0.3,0,4,0,3,0.3,4_1,1969,0,1970,402359,0,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1973,464529,AgeClass_1.2,369954,4,1,2,1.2,4_2,1969,369954,1971,402359,91.95,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1973,464529,AgeClass_2.1,294,4,2,1,2.1,4_3,1969,294,1972,402359,0.07,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1973,464529,AgeClass_0.2,0,3,0,2,0.2,3_1,1970,0,1971,694456,0,145049,4.787733800301967,50923,35.1
Fraser River,Chilko,1973,464529,AgeClass_1.1,16775,3,1,1,1.1,3_2,1970,16775,1972,694456,2.42,145049,4.787733800301967,50923,35.1
Fraser River,Chilko,1973,464529,AgeClass_0.1,0,2,0,1,0.1,2_1,1971,0,1972,852842,0,186589,4.570698165486712,97365,52.2
Fraser River,Chilko,1974,723368,AgeClass_3.4,0,8,3,4,3.4,8_4,1966,0,1970,889200,0,226702,3.9223297544794486,107541,47.4
Fraser River,Chilko,1974,723368,AgeClass_1.5,0,7,1,5,1.5,7_2,1967,0,1969,2004710,0,176337,11.368629385778368,90006,51
Fraser River,Chilko,1974,723368,AgeClass_2.4,0,7,2,4,2.4,7_3,1967,0,1970,2004710,0,176337,11.368629385778368,90006,51
Fraser River,Chilko,1974,723368,AgeClass_3.3,0,7,3,3,3.3,7_4,1967,0,1971,2004710,0,176337,11.368629385778368,90006,51
Fraser River,Chilko,1974,723368,AgeClass_0.5,0,6,0,5,0.5,6_1,1968,0,1969,2476069,0,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1974,723368,AgeClass_1.4,0,6,1,4,1.4,6_2,1968,0,1970,2476069,0,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1974,723368,AgeClass_2.3,1128,6,2,3,2.3,6_3,1968,1128,1971,2476069,0.05,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1974,723368,AgeClass_3.2,0,6,3,2,3.2,6_4,1968,0,1972,2476069,0,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1974,723368,AgeClass_0.4,0,5,0,4,0.4,5_1,1969,0,1970,402359,0,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1974,723368,AgeClass_1.3,15839,5,1,3,1.3,5_2,1969,15839,1971,402359,3.94,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1974,723368,AgeClass_2.2,12146,5,2,2,2.2,5_3,1969,12146,1972,402359,3.02,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1974,723368,AgeClass_3.1,0,5,3,1,3.1,5_4,1969,0,1973,402359,0,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1974,723368,AgeClass_0.3,0,4,0,3,0.3,4_1,1970,0,1971,694456,0,145049,4.787733800301967,50923,35.1
Fraser River,Chilko,1974,723368,AgeClass_1.2,630046,4,1,2,1.2,4_2,1970,630046,1972,694456,90.73,145049,4.787733800301967,50923,35.1
Fraser River,Chilko,1974,723368,AgeClass_2.1,5423,4,2,1,2.1,4_3,1970,5423,1973,694456,0.78,145049,4.787733800301967,50923,35.1
Fraser River,Chilko,1974,723368,AgeClass_0.2,0,3,0,2,0.2,3_1,1971,0,1972,852842,0,186589,4.570698165486712,97365,52.2
Fraser River,Chilko,1974,723368,AgeClass_1.1,58786,3,1,1,1.1,3_2,1971,58786,1973,852842,6.89,186589,4.570698165486712,97365,52.2
Fraser River,Chilko,1974,723368,AgeClass_0.1,0,2,0,1,0.1,2_1,1972,0,1973,2109574,0,564465,3.7372981495752615,332353,58.9
Fraser River,Chilko,1975,838396,AgeClass_3.4,0,8,3,4,3.4,8_4,1967,0,1971,2004710,0,176337,11.368629385778368,90006,51
Fraser River,Chilko,1975,838396,AgeClass_1.5,0,7,1,5,1.5,7_2,1968,0,1970,2476069,0,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1975,838396,AgeClass_2.4,0,7,2,4,2.4,7_3,1968,0,1971,2476069,0,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1975,838396,AgeClass_3.3,0,7,3,3,3.3,7_4,1968,0,1972,2476069,0,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1975,838396,AgeClass_0.5,0,6,0,5,0.5,6_1,1969,0,1970,402359,0,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1975,838396,AgeClass_1.4,0,6,1,4,1.4,6_2,1969,0,1971,402359,0,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1975,838396,AgeClass_2.3,0,6,2,3,2.3,6_3,1969,0,1972,402359,0,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1975,838396,AgeClass_3.2,0,6,3,2,3.2,6_4,1969,0,1973,402359,0,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1975,838396,AgeClass_0.4,0,5,0,4,0.4,5_1,1970,0,1971,694456,0,145049,4.787733800301967,50923,35.1
Fraser River,Chilko,1975,838396,AgeClass_1.3,1084,5,1,3,1.3,5_2,1970,1084,1972,694456,0.16,145049,4.787733800301967,50923,35.1
Fraser River,Chilko,1975,838396,AgeClass_2.2,41128,5,2,2,2.2,5_3,1970,41128,1973,694456,5.92,145049,4.787733800301967,50923,35.1
Fraser River,Chilko,1975,838396,AgeClass_3.1,0,5,3,1,3.1,5_4,1970,0,1974,694456,0,145049,4.787733800301967,50923,35.1
Fraser River,Chilko,1975,838396,AgeClass_0.3,0,4,0,3,0.3,4_1,1971,0,1972,852842,0,186589,4.570698165486712,97365,52.2
Fraser River,Chilko,1975,838396,AgeClass_1.2,740253,4,1,2,1.2,4_2,1971,740253,1973,852842,86.8,186589,4.570698165486712,97365,52.2
Fraser River,Chilko,1975,838396,AgeClass_2.1,13222,4,2,1,2.1,4_3,1971,13222,1974,852842,1.55,186589,4.570698165486712,97365,52.2
Fraser River,Chilko,1975,838396,AgeClass_0.2,0,3,0,2,0.2,3_1,1972,0,1973,2109574,0,564465,3.7372981495752615,332353,58.9
Fraser River,Chilko,1975,838396,AgeClass_1.1,42709,3,1,1,1.1,3_2,1972,42709,1974,2109574,2.02,564465,3.7372981495752615,332353,58.9
Fraser River,Chilko,1975,838396,AgeClass_0.1,0,2,0,1,0.1,2_1,1973,0,1974,248297,0,61707,4.023806051177338,30231,49
Fraser River,Chilko,1976,1998190,AgeClass_3.4,0,8,3,4,3.4,8_4,1968,0,1972,2476069,0,414446,5.974406798473143,181912,43.9
Fraser River,Chilko,1976,1998190,AgeClass_1.5,0,7,1,5,1.5,7_2,1969,0,1971,402359,0,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1976,1998190,AgeClass_2.4,0,7,2,4,2.4,7_3,1969,0,1972,402359,0,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1976,1998190,AgeClass_3.3,0,7,3,3,3.3,7_4,1969,0,1973,402359,0,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1976,1998190,AgeClass_0.5,0,6,0,5,0.5,6_1,1970,0,1971,694456,0,145049,4.787733800301967,50923,35.1
Fraser River,Chilko,1976,1998190,AgeClass_1.4,0,6,1,4,1.4,6_2,1970,0,1972,694456,0,145049,4.787733800301967,50923,35.1
Fraser River,Chilko,1976,1998190,AgeClass_2.3,0,6,2,3,2.3,6_3,1970,0,1973,694456,0,145049,4.787733800301967,50923,35.1
Fraser River,Chilko,1976,1998190,AgeClass_3.2,0,6,3,2,3.2,6_4,1970,0,1974,694456,0,145049,4.787733800301967,50923,35.1
Fraser River,Chilko,1976,1998190,AgeClass_0.4,0,5,0,4,0.4,5_1,1971,0,1972,852842,0,186589,4.570698165486712,97365,52.2
Fraser River,Chilko,1976,1998190,AgeClass_1.3,0,5,1,3,1.3,5_2,1971,0,1973,852842,0,186589,4.570698165486712,97365,52.2
Fraser River,Chilko,1976,1998190,AgeClass_2.2,40581,5,2,2,2.2,5_3,1971,40581,1974,852842,4.76,186589,4.570698165486712,97365,52.2
Fraser River,Chilko,1976,1998190,AgeClass_3.1,0,5,3,1,3.1,5_4,1971,0,1975,852842,0,186589,4.570698165486712,97365,52.2
Fraser River,Chilko,1976,1998190,AgeClass_0.3,0,4,0,3,0.3,4_1,1972,0,1973,2109574,0,564465,3.7372981495752615,332353,58.9
Fraser River,Chilko,1976,1998190,AgeClass_1.2,1947465,4,1,2,1.2,4_2,1972,1947465,1974,2109574,92.32,564465,3.7372981495752615,332353,58.9
Fraser River,Chilko,1976,1998190,AgeClass_2.1,1309,4,2,1,2.1,4_3,1972,1309,1975,2109574,0.06,564465,3.7372981495752615,332353,58.9
Fraser River,Chilko,1976,1998190,AgeClass_0.2,0,3,0,2,0.2,3_1,1973,0,1974,248297,0,61707,4.023806051177338,30231,49
Fraser River,Chilko,1976,1998190,AgeClass_1.1,8835,3,1,1,1.1,3_2,1973,8835,1975,248297,3.56,61707,4.023806051177338,30231,49
Fraser River,Chilko,1976,1998190,AgeClass_0.1,0,2,0,1,0.1,2_1,1974,0,1975,712467,0,142595,4.996437462744136,71127,49.9
Fraser River,Chilko,1977,348080,AgeClass_3.4,0,8,3,4,3.4,8_4,1969,0,1973,402359,0,76518,5.258357510651089,25519,33.4
Fraser River,Chilko,1977,348080,AgeClass_1.5,0,7,1,5,1.5,7_2,1970,0,1972,694456,0,145049,4.787733800301967,50923,35.1
Fraser River,Chilko,1977,348080,AgeClass_2.4,0,7,2,4,2.4,7_3,1970,0,1973,694456,0,145049,4.787733800301967,50923,35.1
Fraser River,Chilko,1977,348080,AgeClass_3.3,0,7,3,3,3.3,7_4,1970,0,1974,694456,0,145049,4.787733800301967,50923,35.1
Fraser River,Chilko,1977,348080,AgeClass_0.5,0,6,0,5,0.5,6_1,1971,0,1972,852842,0,186589,4.570698165486712,97365,52.2
Fraser River,Chilko,1977,348080,AgeClass_1.4,0,6,1,4,1.4,6_2,1971,0,1973,852842,0,186589,4.570698165486712,97365,52.2
Fraser River,Chilko,1977,348080,AgeClass_2.3,0,6,2,3,2.3,6_3,1971,0,1974,852842,0,186589,4.570698165486712,97365,52.2
Fraser River,Chilko,1977,348080,AgeClass_3.2,0,6,3,2,3.2,6_4,1971,0,1975,852842,0,186589,4.570698165486712,97365,52.2
Fraser River,Chilko,1977,348080,AgeClass_0.4,0,5,0,4,0.4,5_1,1972,0,1973,2109574,0,564465,3.7372981495752615,332353,58.9
Fraser River,Chilko,1977,348080,AgeClass_1.3,34424,5,1,3,1.3,5_2,1972,34424,1974,2109574,1.63,564465,3.7372981495752615,332353,58.9
Fraser River,Chilko,1977,348080,AgeClass_2.2,83501,5,2,2,2.2,5_3,1972,83501,1975,2109574,3.96,564465,3.7372981495752615,332353,58.9
Fraser River,Chilko,1977,348080,AgeClass_3.1,0,5,3,1,3.1,5_4,1972,0,1976,2109574,0,564465,3.7372981495752615,332353,58.9
Fraser River,Chilko,1977,348080,AgeClass_0.3,0,4,0,3,0.3,4_1,1973,0,1974,248297,0,61707,4.023806051177338,30231,49
Fraser River,Chilko,1977,348080,AgeClass_1.2,200775,4,1,2,1.2,4_2,1973,200775,1975,248297,80.86,61707,4.023806051177338,30231,49
Fraser River,Chilko,1977,348080,AgeClass_2.1,2893,4,2,1,2.1,4_3,1973,2893,1976,248297,1.17,61707,4.023806051177338,30231,49
Fraser River,Chilko,1977,348080,AgeClass_0.2,0,3,0,2,0.2,3_1,1974,0,1975,712467,0,142595,4.996437462744136,71127,49.9
Fraser River,Chilko,1977,348080,AgeClass_1.1,26487,3,1,1,1.1,3_2,1974,26487,1976,712467,3.72,142595,4.996437462744136,71127,49.9
Fraser River,Chilko,1977,348080,AgeClass_0.1,0,2,0,1,0.1,2_1,1975,0,1976,1513636,0,275698,5.490195793948451,133782,48.5
